first,second,first_top1,second_top1,weaker_top1,best_solo_top1,mean_solo_top1,pair_top1,gain_over_best,gain_over_mean,relative_error_reduction_over_best,score_correlation,margin_correlation,correctness_correlation,prediction_disagreement,double_fault,wrong_winner_agreement,oracle_top1,oracle_headroom_over_best,oracle_headroom_realized
iv23,ortho_mixer_group,33.95,32.75,32.75,33.95,33.35,39.15,5.199999999999996,5.799999999999997,0.07872823618470849,0.8504212684239304,0.565492236519178,0.4131422678073918,0.65,0.536,0.27425373134328357,46.400000000000006,12.450000000000003,0.4176706827309233
iv23,ortho_perceiver_group,33.95,29.599999999999998,29.599999999999998,33.95,31.775,38.550000000000004,4.600000000000001,6.775000000000006,0.06964420893262682,0.8298355560204508,0.5178576004634283,0.3215483660548344,0.724,0.5345,0.19831618334892423,46.550000000000004,12.600000000000001,0.36507936507936517
iv23,ortho_convgru_group,33.95,26.85,26.85,33.95,30.400000000000002,36.15,2.1999999999999957,5.7499999999999964,0.03330809992429971,0.833365588470514,0.5192768808958104,0.3566340702848652,0.729,0.558,0.1881720430107527,44.2,10.25,0.214634146341463
iv23,ge100,33.95,37.05,33.95,37.05,35.5,38.9,1.8500000000000014,3.3999999999999986,0.029388403494837192,0.9131507892010566,0.7261503399421824,0.5300404180848068,0.5535,0.537,0.3715083798882682,46.300000000000004,9.250000000000007,0.2
iv23,tsconv_eva,33.95,33.95,33.95,33.95,33.95,36.75,2.799999999999997,2.799999999999997,0.04239212717638149,0.893153145399347,0.6458333875050588,0.4559394576563717,0.598,0.5385,0.3426183844011142,46.150000000000006,12.200000000000003,0.22950819672131118
iv23,tsconv_vith,33.95,32.65,32.65,33.95,33.3,37.65,3.6999999999999957,4.350000000000001,0.0560181680545041,0.9080913534972364,0.703270440914487,0.4487709888309038,0.593,0.5445,0.3608815426997245,45.550000000000004,11.600000000000001,0.3189655172413789
iv23,tsconv_bigg,33.95,32.75,32.75,33.95,33.35,37.4,3.4499999999999957,4.049999999999997,0.05223315669947003,0.8941897523571983,0.657888971515072,0.47613927805153833,0.604,0.55,0.32545454545454544,45.0,11.049999999999997,0.3122171945701354
iv23,atm_vith,33.95,29.799999999999997,29.799999999999997,33.95,31.875,39.15,5.199999999999996,7.274999999999999,0.07872823618470849,0.8224820980456646,0.49130885456312906,0.308554563649386,0.7245,0.5305,0.20263901979264845,46.949999999999996,12.999999999999993,0.3999999999999999
iv23,atm_iv_group_e75,33.95,35.55,33.95,35.55,34.75,41.4,5.850000000000001,6.649999999999999,0.09076803723816915,0.8360470886757769,0.5759606824425848,0.400622513482725,0.6595,0.5165,0.24975798644724104,48.35,12.800000000000004,0.45703124999999994
iv23,iv33_group_e75,33.95,35.65,33.95,35.65,34.8,39.550000000000004,3.9000000000000057,4.750000000000007,0.0606060606060607,0.8750131701331808,0.6244060269989905,0.40328310397482503,0.6345,0.5165,0.2962245885769603,48.35,12.700000000000003,0.30708661417322874
iv23,sqf_bigg,33.95,34.1,33.95,34.1,34.025000000000006,39.95,5.850000000000001,5.924999999999997,0.08877086494688924,0.8773130468958981,0.636849022943705,0.4309106576578507,0.623,0.532,0.3092105263157895,46.800000000000004,12.700000000000003,0.46062992125984253
iv23,sqf_vith,33.95,30.7,30.7,33.95,32.325,36.95,3.0,4.625,0.045420136260408785,0.895147421941227,0.6833240032161537,0.45450768240415923,0.6055,0.557,0.34290843806104127,44.3,10.349999999999994,0.2898550724637683
iv23,multi_eva,33.95,30.4,30.4,33.95,32.175,36.3,2.3499999999999943,4.125,0.03557910673732013,0.8606021166373404,0.5867203088215627,0.39157105964471134,0.6535,0.545,0.28990825688073396,45.5,11.549999999999997,0.203463203463203
iv23,multi_vith,33.95,28.449999999999996,28.449999999999996,33.95,31.2,35.85,1.8999999999999986,4.650000000000002,0.028766086298258876,0.8801986643248914,0.6255201794057631,0.42083961155255645,0.6505,0.5625,0.2897777777777778,43.75,9.799999999999997,0.19387755102040807
iv23,encv3_multiscale_sqf,33.95,34.9,33.95,34.9,34.425,37.4,2.5,2.9750000000000014,0.03840245775729647,0.9062742500050186,0.6739060113737967,0.47632955755357187,0.58,0.5375,0.36093023255813955,46.25,11.350000000000001,0.2202643171806167
iv23,encv3_multiscale_bissm,33.95,29.5,29.5,33.95,31.725,37.25,3.299999999999997,5.524999999999999,0.04996214988644962,0.881819446785765,0.630480296965477,0.3975262259966451,0.6565,0.5515,0.28558476881233,44.85,10.899999999999999,0.30275229357798145
iv23,encv3_ranked_perceiver,33.95,33.050000000000004,33.050000000000004,33.95,33.5,37.55,3.5999999999999943,4.049999999999997,0.054504163512490454,0.9026626649757483,0.6704379781872766,0.4525043343568579,0.6025,0.543,0.3397790055248619,45.7,11.75,0.30638297872340375
iv23,dimfrozen_fd32,33.95,32.85,32.85,33.95,33.400000000000006,36.7,2.75,3.299999999999997,0.041635124905374715,0.9231489526484572,0.7274069301676235,0.5057153199130681,0.5595,0.556,0.3893884892086331,44.4,10.449999999999996,0.2631578947368422
iv23,dimfrozen_fd64,33.95,33.45,33.45,33.95,33.7,37.3,3.3499999999999943,3.5999999999999943,0.05071915215745639,0.9249379696622583,0.7288893557388804,0.5189130628873748,0.5475,0.5555,0.4014401440144014,44.45,10.5,0.3190476190476185
iv23,dimfrozen_fd128,33.95,35.15,33.95,35.15,34.55,37.75,2.6000000000000014,3.200000000000003,0.04009252120277566,0.9247637959105648,0.7406959764137603,0.5182349774993057,0.5485,0.5455,0.39413382218148485,45.45,10.300000000000004,0.25242718446601947
iv23,dimfrozen_fd256,33.95,34.65,33.95,34.65,34.3,37.5,2.8500000000000014,3.200000000000003,0.04361132364192811,0.9239397150481103,0.7421397185714788,0.5252743157863646,0.5435,0.55,0.4009090909090909,45.0,10.350000000000001,0.2753623188405798
iv23,dimfrozen_fd512,33.95,34.599999999999994,33.95,34.599999999999994,34.275,38.65,4.050000000000004,4.375,0.061926605504587215,0.9228022674181696,0.7382143599479186,0.5373046192833949,0.542,0.553,0.3969258589511754,44.7,10.100000000000009,0.40099009900990107
iv23,dimfrozen_fd1024,33.95,34.699999999999996,33.95,34.699999999999996,34.325,38.2,3.500000000000007,3.875,0.053598774885145584,0.9236114558525844,0.7464486980943521,0.533216222146188,0.5355,0.5515,0.41069809610154123,44.85,10.150000000000006,0.3448275862068971
iv23,atm_iv_seed3301,33.95,34.4,33.95,34.4,34.175,40.2,5.800000000000004,6.025000000000006,0.08841463414634154,0.8377013576807675,0.5467754821176245,0.3676893755730896,0.668,0.516,0.2567829457364341,48.4,14.0,0.4142857142857146
iv23,iv33_group_e75_seed3301,33.95,37.1,33.95,37.1,35.525000000000006,40.45,3.3500000000000014,4.924999999999997,0.053259141494435634,0.8749296336359043,0.6191750489718806,0.4001920189408223,0.634,0.507,0.29289940828402367,49.3,12.199999999999996,0.2745901639344264
iv23,tsconv_bigg_seed3301,33.95,32.15,32.15,33.95,33.05,37.85,3.8999999999999986,4.800000000000004,0.0590461771385314,0.888875680906421,0.6577259871159209,0.4446885642964873,0.618,0.5465,0.3193046660567246,45.35,11.399999999999999,0.34210526315789463
iv23,p3300,33.95,35.05,33.95,35.05,34.5,38.25,3.200000000000003,3.75,0.04926866820631259,0.886391240594522,0.6891115107612567,0.45368687977557864,0.5855,0.5315,0.36312323612417685,46.85,11.800000000000004,0.27118644067796627
iv23,p3301,33.95,34.849999999999994,33.95,34.849999999999994,34.4,38.0,3.1500000000000057,3.6000000000000014,0.048349961627014666,0.8829069894439425,0.6954567684660322,0.45729716637599277,0.5765,0.5335,0.3786316776007498,46.650000000000006,11.800000000000011,0.2669491525423731
iv23,p3302,33.95,34.599999999999994,33.95,34.599999999999994,34.275,39.1,4.500000000000007,4.825000000000003,0.06880733944954139,0.8855693505888445,0.6905620216437061,0.46405578451786805,0.5795,0.5365,0.3699906803355079,46.35,11.750000000000007,0.3829787234042557
iv25,iv28,33.650000000000006,36.1,33.650000000000006,36.1,34.875,37.1,1.0,2.2250000000000014,0.01564945226917058,0.9480280063823745,0.8029704166811188,0.5949662537459951,0.4555,0.559,0.5152057245080501,44.1,8.0,0.125
iv25,iv31,33.650000000000006,35.65,33.650000000000006,35.65,34.650000000000006,39.45,3.8000000000000043,4.799999999999997,0.059052059052059125,0.9212023695860184,0.7167371933127231,0.5016759051025227,0.5485,0.5405,0.40333024976873266,45.95,10.300000000000004,0.36893203883495174
iv25,iv33,33.650000000000006,35.85,33.650000000000006,35.85,34.75,38.65,2.799999999999997,3.8999999999999986,0.04364770070148086,0.9072126783957939,0.6698694730343485,0.46939862752110706,0.579,0.532,0.36466165413533835,46.800000000000004,10.950000000000003,0.2557077625570773
iv25,iv35,33.650000000000006,33.95,33.650000000000006,33.95,33.800000000000004,39.0,5.049999999999997,5.199999999999996,0.07645722937168807,0.8915324296479445,0.6143052698113108,0.4167906458944187,0.6105,0.5315,0.34242709313264347,46.85,12.899999999999999,0.39147286821705407
iv25,sqf28,33.650000000000006,36.65,33.650000000000006,36.65,35.150000000000006,38.75,2.1000000000000014,3.5999999999999943,0.03314917127071825,0.9188236971883397,0.7277011728894509,0.5124436753951347,0.5465,0.537,0.39757914338919925,46.300000000000004,9.650000000000006,0.21761658031088085
iv25,inductive_v2_multiscale_ts_mixer,33.650000000000006,33.6,33.6,33.650000000000006,33.625,38.4,4.749999999999993,4.774999999999999,0.07159005275056508,0.914859380707753,0.7215041529878333,0.48361486703773243,0.5605,0.5485,0.398359161349134,45.15,11.499999999999993,0.4130434782608692
iv25,temporal_conformer,33.650000000000006,29.099999999999998,29.099999999999998,33.650000000000006,31.375,37.6,3.9499999999999957,6.225000000000001,0.05953278070836467,0.8271120370318272,0.4976997824702977,0.3684476686252316,0.7195,0.5495,0.18835304822565968,45.050000000000004,11.399999999999999,0.34649122807017513
iv25,convnext1d,33.650000000000006,26.0,26.0,33.650000000000006,29.825000000000003,38.95,5.299999999999997,9.125,0.07987942727957796,0.8093570319195743,0.48608602430631614,0.301601826416352,0.75,0.5535,0.18066847335140018,44.65,10.999999999999993,0.48181818181818187
iv25,ortho_mixer_group,33.650000000000006,32.75,32.75,33.650000000000006,33.2,39.900000000000006,6.25,6.700000000000003,0.09419743782969105,0.8469016631976396,0.5472762717137412,0.3981781869951693,0.657,0.5345,0.27034611786716556,46.550000000000004,12.899999999999999,0.4844961240310078
iv25,ortho_perceiver_group,33.650000000000006,29.599999999999998,29.599999999999998,33.650000000000006,31.625,39.5,5.849999999999994,7.875,0.08816880180859073,0.825152474223807,0.4998966017156961,0.32172829347676984,0.724,0.5365,0.19944082013047532,46.35,12.699999999999996,0.4606299212598422
iv25,ortho_convgru_group,33.650000000000006,26.85,26.85,33.650000000000006,30.250000000000004,36.6,2.9499999999999957,6.349999999999998,0.04446119065561411,0.8288158893755798,0.5053324253604896,0.3445422793199687,0.722,0.5575,0.20717488789237667,44.25,10.599999999999994,0.2783018867924526
iv25,ge100,33.650000000000006,37.05,33.650000000000006,37.05,35.35,38.05,1.0,2.6999999999999957,0.015885623510722795,0.9220484488482641,0.7445292368154778,0.5272993250121139,0.5325,0.538,0.41356877323420077,46.2,9.150000000000006,0.10928961748633872
iv25,tsconv_eva,33.650000000000006,33.95,33.650000000000006,33.95,33.800000000000004,37.8,3.8499999999999943,3.999999999999993,0.05828917486752452,0.9040061242361593,0.6748652667713556,0.45924813502805556,0.594,0.541,0.34935304990757854,45.9,11.949999999999996,0.32217573221757284
iv25,tsconv_vith,33.650000000000006,32.65,32.65,33.650000000000006,33.150000000000006,37.45,3.799999999999997,4.299999999999997,0.05727204220045211,0.9071219547209296,0.6975636148198291,0.44739771656840654,0.5945,0.546,0.3598901098901099,45.4,11.749999999999993,0.3234042553191489
iv25,tsconv_bigg,33.650000000000006,32.75,32.75,33.650000000000006,33.2,35.8,2.1499999999999915,2.5999999999999943,0.03240391861341359,0.9017084681582098,0.6656888471058393,0.4477834653274525,0.601,0.5455,0.3473877176901925,45.45,11.799999999999997,0.1822033898305078
iv25,atm_vith,33.650000000000006,29.799999999999997,29.799999999999997,33.650000000000006,31.725,39.900000000000006,6.25,8.175000000000004,0.09419743782969105,0.8156033361052757,0.4714403833990242,0.30410789360137563,0.7275,0.5315,0.20037629350893696,46.85,13.199999999999996,0.4734848484848486
iv25,atm_iv_group_e75,33.650000000000006,35.55,33.650000000000006,35.55,34.6,42.35,6.800000000000004,7.75,0.10550814584949579,0.8417013750612408,0.5724797667238659,0.38189153164284556,0.6585,0.514,0.26361867704280156,48.6,13.050000000000004,0.5210727969348661
iv25,iv33_group_e75,33.650000000000006,35.65,33.650000000000006,35.65,34.650000000000006,39.0,3.3500000000000014,4.349999999999994,0.052059052059052084,0.8867367745800083,0.6247639058154463,0.4221414217095949,0.6145,0.5225,0.3253588516746411,47.75,12.100000000000001,0.2768595041322315
iv25,sqf_bigg,33.650000000000006,34.1,33.650000000000006,34.1,33.875,38.5,4.399999999999999,4.625,0.06676783004552349,0.883565986912962,0.6377533693517935,0.4274858684444851,0.6315,0.533,0.2964352720450281,46.7,12.600000000000001,0.3492063492063491
iv25,sqf_vith,33.650000000000006,30.7,30.7,33.650000000000006,32.175000000000004,37.4,3.749999999999993,5.224999999999994,0.05651846269781452,0.8904981273491909,0.6673805092425608,0.42530957808646375,0.6245,0.5525,0.3248868778280543,44.75,11.099999999999994,0.3378378378378374
iv25,multi_eva,33.650000000000006,30.4,30.4,33.650000000000006,32.025000000000006,37.3,3.6499999999999915,5.2749999999999915,0.05501130369253944,0.8722112670090397,0.6061947201832866,0.39201760784572437,0.641,0.547,0.31352833638025596,45.300000000000004,11.649999999999999,0.3133047210300422
iv25,multi_vith,33.650000000000006,28.449999999999996,28.449999999999996,33.650000000000006,31.05,35.9,2.249999999999993,4.849999999999998,0.03391107761868867,0.8810625475419096,0.6265471967968239,0.4069952801929778,0.6515,0.5615,0.2956366874443455,43.85,10.199999999999996,0.22058823529411703
iv25,encv3_multiscale_sqf,33.650000000000006,34.9,33.650000000000006,34.9,34.275000000000006,37.6,2.700000000000003,3.3249999999999957,0.041474654377880234,0.917745674977223,0.7144250495087692,0.5153140380064309,0.5415,0.548,0.41058394160583944,45.2,10.300000000000004,0.26213592233009725
iv25,encv3_multiscale_bissm,33.650000000000006,29.5,29.5,33.650000000000006,31.575000000000003,36.4,2.749999999999993,4.824999999999996,0.04144687264506395,0.8964698087443536,0.6765737485420167,0.44194336794722267,0.619,0.563,0.33126110124333924,43.7,10.049999999999997,0.27363184079601927
iv25,encv3_ranked_perceiver,33.650000000000006,33.050000000000004,33.050000000000004,33.650000000000006,33.35000000000001,37.55,3.8999999999999915,4.199999999999989,0.05877920120572708,0.9157385226080786,0.7065449250286203,0.4939419460503188,0.5645,0.554,0.3871841155234657,44.6,10.949999999999996,0.3561643835616432
iv25,dimfrozen_fd32,33.650000000000006,32.85,32.85,33.650000000000006,33.25,36.65,2.999999999999993,3.3999999999999986,0.045214770158251594,0.93339380790111,0.7466441524216627,0.5135086864899303,0.541,0.5595,0.419124218051832,44.05,10.399999999999991,0.288461538461538
iv25,dimfrozen_fd64,33.650000000000006,33.45,33.45,33.650000000000006,33.550000000000004,36.65,2.999999999999993,3.0999999999999943,0.045214770158251594,0.9353008378773051,0.7550498121191055,0.526785396806209,0.5255,0.559,0.43738819320214667,44.1,10.449999999999996,0.2870813397129181
iv25,dimfrozen_fd128,33.650000000000006,35.15,33.650000000000006,35.15,34.400000000000006,37.5,2.3500000000000014,3.0999999999999943,0.036237471087124155,0.9353593875265988,0.7671518959856815,0.5417669589756124,0.5155,0.5525,0.4416289592760181,44.75,9.600000000000001,0.24479166666666677
iv25,dimfrozen_fd256,33.650000000000006,34.65,33.650000000000006,34.65,34.150000000000006,37.55,2.8999999999999986,3.3999999999999915,0.04437643458301452,0.935156928775329,0.7681237128526681,0.5466057390194949,0.5155,0.5565,0.44025157232704404,44.35,9.700000000000003,0.2989690721649482
iv25,dimfrozen_fd512,33.650000000000006,34.599999999999994,33.650000000000006,34.599999999999994,34.125,37.15,2.5500000000000043,3.0249999999999986,0.03899082568807346,0.9334417271288952,0.7671662074350677,0.551988921134262,0.519,0.558,0.43100358422939067,44.2,9.600000000000009,0.2656250000000002
iv25,dimfrozen_fd1024,33.650000000000006,34.699999999999996,33.650000000000006,34.699999999999996,34.175,37.15,2.450000000000003,2.9750000000000014,0.03751914241960187,0.9330549099506961,0.7696046521807982,0.561233696602707,0.512,0.5595,0.43789097408400357,44.05,9.350000000000001,0.2620320855614976
iv25,atm_iv_seed3301,33.650000000000006,34.4,33.650000000000006,34.4,34.025000000000006,41.4,7.0,7.374999999999993,0.10670731707317074,0.8396820403377664,0.5410602054059813,0.3641763564198163,0.673,0.517,0.2504835589941973,48.3,13.899999999999999,0.5035971223021584
iv25,iv33_group_e75_seed3301,33.650000000000006,37.1,33.650000000000006,37.1,35.375,40.35,3.25,4.975000000000001,0.051669316375198726,0.8852653123428977,0.6227063192286547,0.4366053677383309,0.606,0.517,0.327852998065764,48.3,11.199999999999996,0.29017857142857156
iv25,tsconv_bigg_seed3301,33.650000000000006,32.15,32.15,33.650000000000006,32.900000000000006,37.9,4.249999999999993,4.999999999999993,0.0640542577241898,0.8992847566538817,0.6862696564290807,0.44776027561687354,0.607,0.549,0.33879781420765026,45.1,11.449999999999996,0.3711790393013096
iv25,p3300,33.650000000000006,35.05,33.650000000000006,35.05,34.35,38.1,3.0500000000000043,3.75,0.04695919938414171,0.8964892568175734,0.7273908983253694,0.48595108227868256,0.5685,0.5405,0.3774283071230342,45.95,10.900000000000006,0.27981651376146816
iv25,p3301,33.650000000000006,34.849999999999994,33.650000000000006,34.849999999999994,34.25,38.2,3.3500000000000085,3.950000000000003,0.05141980046047595,0.8928043993875993,0.7223019234048154,0.4829217773528609,0.5585,0.541,0.39833641404805914,45.9,11.050000000000004,0.3031674208144803
iv25,p3302,33.650000000000006,34.599999999999994,33.650000000000006,34.599999999999994,34.125,38.7,4.1000000000000085,4.575000000000003,0.06269113149847107,0.894340658453323,0.7187349312172654,0.4830297906558985,0.562,0.5425,0.39262672811059907,45.75,11.150000000000006,0.3677130044843055
iv28,iv31,36.1,35.65,35.65,36.1,35.875,39.300000000000004,3.200000000000003,3.4250000000000043,0.050078247261345896,0.9337403463288282,0.7439660937386551,0.514268022709091,0.5155,0.5295,0.4485363550519358,47.05,10.949999999999996,0.2922374429223748
iv28,iv33,36.1,35.85,35.85,36.1,35.975,39.75,3.6499999999999986,3.7749999999999986,0.05712050078247259,0.9196158994033939,0.7112740330444035,0.4887874993489922,0.538,0.5225,0.42105263157894735,47.75,11.649999999999999,0.3133047210300428
iv28,iv35,36.1,33.95,33.95,36.1,35.025000000000006,39.2,3.1000000000000014,4.174999999999997,0.048513302034428815,0.9033898307124235,0.6450321078689629,0.45481028879484675,0.5805,0.5255,0.368220742150333,47.449999999999996,11.349999999999994,0.273127753303965
iv28,sqf28,36.1,36.65,36.1,36.65,36.375,39.2,2.5500000000000043,2.825000000000003,0.04025256511444363,0.9330673335420976,0.7600004750442869,0.5474443839954047,0.504,0.5315,0.44590780809031044,46.85,10.200000000000003,0.25000000000000033
iv28,inductive_v2_multiscale_ts_mixer,36.1,33.6,33.6,36.1,34.85,37.95,1.8500000000000014,3.1000000000000014,0.028951486697965594,0.927319088045013,0.7626709020253689,0.5430841145319497,0.529,0.5475,0.4136986301369863,45.25,9.149999999999999,0.20218579234972697
iv28,temporal_conformer,36.1,29.099999999999998,29.099999999999998,36.1,32.6,38.45,2.3500000000000014,5.850000000000001,0.036776212832550885,0.8387756551545522,0.5260812345558084,0.3985574664079555,0.6845,0.54,0.22870370370370371,46.0,9.899999999999999,0.23737373737373754
iv28,convnext1d,36.1,26.0,26.0,36.1,31.05,38.6,2.5,7.550000000000001,0.03912363067292645,0.8204941231997519,0.5184710868382104,0.3305614452018623,0.729,0.5425,0.19815668202764977,45.75,9.649999999999999,0.2590673575129534
iv28,ortho_mixer_group,36.1,32.75,32.75,36.1,34.425,40.2,4.100000000000001,5.775000000000006,0.0641627543035994,0.8605791832609847,0.577335674682942,0.42711657289857546,0.6385,0.526,0.279467680608365,47.4,11.299999999999997,0.3628318584070799
iv28,ortho_perceiver_group,36.1,29.599999999999998,29.599999999999998,36.1,32.85,39.900000000000006,3.8000000000000043,7.050000000000004,0.05946791862284827,0.8349690740795013,0.5333419160757377,0.34501523339788487,0.7045,0.5255,0.21503330161750714,47.449999999999996,11.349999999999994,0.334801762114538
iv28,ortho_convgru_group,36.1,26.85,26.85,36.1,31.475,37.85,1.75,6.375,0.027386541471048513,0.843332830879024,0.544965587220256,0.3714810267468966,0.708,0.5465,0.21225983531564502,45.35,9.25,0.1891891891891892
iv28,ge100,36.1,37.05,36.1,37.05,36.575,38.65,1.6000000000000014,2.0749999999999957,0.025416997617156496,0.943788105715768,0.8069296986886124,0.5960292399961613,0.4635,0.5405,0.48936170212765956,45.95,8.900000000000006,0.17977528089887646
iv28,tsconv_eva,36.1,33.95,33.95,36.1,35.025000000000006,37.65,1.5499999999999972,2.624999999999993,0.024256651017214352,0.9060720409945595,0.6869794202476552,0.4877865134453595,0.571,0.533,0.36679174484052535,46.7,10.600000000000001,0.14622641509433934
iv28,tsconv_vith,36.1,32.65,32.65,36.1,34.375,39.0,2.8999999999999986,4.625,0.04538341158059466,0.9022048085167186,0.6839345056716049,0.44681542217197256,0.592,0.531,0.3568738229755179,46.9,10.799999999999997,0.26851851851851843
iv28,tsconv_bigg,36.1,32.75,32.75,36.1,34.425,38.2,2.1000000000000014,3.7750000000000057,0.03286384976525824,0.9076764309225461,0.6735199961002599,0.4714819496051714,0.575,0.536,0.37406716417910446,46.400000000000006,10.300000000000004,0.20388349514563112
iv28,atm_vith,36.1,29.799999999999997,29.799999999999997,36.1,32.95,40.949999999999996,4.849999999999994,7.999999999999993,0.07589984350547722,0.8117708760103857,0.4686145420142187,0.3114691563165142,0.729,0.517,0.18375241779497098,48.3,12.199999999999996,0.39754098360655704
iv28,atm_iv_group_e75,36.1,35.55,35.55,36.1,35.825,41.5,5.399999999999999,5.674999999999997,0.08450704225352111,0.8571877248415652,0.6109983867328166,0.41176729742383583,0.6275,0.5065,0.29516288252714706,49.35,13.25,0.40754716981132066
iv28,iv33_group_e75,36.1,35.65,35.65,36.1,35.875,41.05,4.949999999999996,5.174999999999997,0.0774647887323943,0.897909813290102,0.6576765329010923,0.46645077089659204,0.59,0.5185,0.3355834136933462,48.15,12.049999999999997,0.41078838174273835
iv28,sqf_bigg,36.1,34.1,34.1,36.1,35.1,41.0,4.899999999999999,5.899999999999999,0.07668231611893582,0.8850873410038085,0.643908125569798,0.4146135267900152,0.6115,0.5155,0.3317167798254122,48.449999999999996,12.349999999999994,0.39676113360323895
iv28,sqf_vith,36.1,30.7,30.7,36.1,33.4,39.45,3.3500000000000014,6.050000000000004,0.05242566510172146,0.8810112650992861,0.6389657084937204,0.3957546555138868,0.6325,0.5305,0.31856738925541944,46.949999999999996,10.849999999999994,0.30875576036866387
iv28,multi_eva,36.1,30.4,30.4,36.1,33.25,37.95,1.8500000000000014,4.700000000000003,0.028951486697965594,0.8764741833870767,0.6333824366642857,0.408536290070592,0.633,0.535,0.3121495327102804,46.5,10.399999999999999,0.17788461538461556
iv28,multi_vith,36.1,28.449999999999996,28.449999999999996,36.1,32.275,37.9,1.7999999999999972,5.625,0.028169014084506998,0.8750215518711421,0.6133450185775439,0.409770766960304,0.6525,0.546,0.2857142857142857,45.4,9.299999999999997,0.19354838709677394
iv28,encv3_multiscale_sqf,36.1,34.9,34.9,36.1,35.5,38.6,2.5,3.1000000000000014,0.03912363067292645,0.9334493084936343,0.7589475652632749,0.5504288898851368,0.4945,0.542,0.4677121771217712,45.800000000000004,9.700000000000003,0.2577319587628865
iv28,encv3_multiscale_bissm,36.1,29.5,29.5,36.1,32.8,37.8,1.6999999999999957,5.0,0.026604068857589917,0.9144288084560458,0.7238589740530804,0.4725543150198974,0.573,0.554,0.3916967509025271,44.6,8.5,0.1999999999999995
iv28,encv3_ranked_perceiver,36.1,33.050000000000004,33.050000000000004,36.1,34.575,38.15,2.049999999999997,3.5749999999999957,0.032081377151799643,0.9344957897407512,0.7520578972352596,0.5319875587573564,0.519,0.548,0.4406934306569343,45.2,9.100000000000001,0.22527472527472492
iv28,dimfrozen_fd32,36.1,32.85,32.85,36.1,34.475,37.05,0.9499999999999957,2.5749999999999957,0.014866979655711984,0.9427716454160142,0.7715310522869663,0.5227107583331813,0.519,0.547,0.4469835466179159,45.300000000000004,9.200000000000003,0.10326086956521689
iv28,dimfrozen_fd64,36.1,33.45,33.45,36.1,34.775000000000006,38.1,2.0,3.3249999999999957,0.03129890453834116,0.9452625084677068,0.7884805839485931,0.5526956034238203,0.492,0.5505,0.47593097184377836,44.95,8.850000000000001,0.22598870056497172
iv28,dimfrozen_fd128,36.1,35.15,35.15,36.1,35.625,38.550000000000004,2.450000000000003,2.9250000000000043,0.038341158059467965,0.946330247570466,0.8095279171135842,0.5673930150500603,0.4845,0.5445,0.47474747474747475,45.550000000000004,9.450000000000003,0.25925925925925947
iv28,dimfrozen_fd256,36.1,34.65,34.65,36.1,35.375,38.550000000000004,2.450000000000003,3.1750000000000043,0.038341158059467965,0.9468216149324193,0.8078038726636007,0.5728039293502006,0.476,0.5485,0.4886052871467639,45.15,9.049999999999997,0.2707182320441993
iv28,dimfrozen_fd512,36.1,34.599999999999994,34.599999999999994,36.1,35.349999999999994,38.550000000000004,2.450000000000003,3.20000000000001,0.038341158059467965,0.945501016428387,0.8133393405721383,0.5934846885157024,0.462,0.5535,0.5013550135501355,44.65,8.549999999999997,0.2865497076023396
iv28,dimfrozen_fd1024,36.1,34.699999999999996,34.699999999999996,36.1,35.4,38.45,2.3500000000000014,3.0500000000000043,0.036776212832550885,0.9452919376057647,0.8139396350061924,0.5936904869185079,0.459,0.553,0.5063291139240507,44.7,8.600000000000001,0.27325581395348847
iv28,atm_iv_seed3301,36.1,34.4,34.4,36.1,35.25,40.75,4.649999999999999,5.5,0.07276995305164317,0.8577788995101944,0.5888733420723443,0.39584897424075005,0.648,0.5095,0.2698724239450442,49.05,12.949999999999996,0.3590733590733591
iv28,iv33_group_e75_seed3301,36.1,37.1,36.1,37.1,36.6,41.449999999999996,4.349999999999994,4.849999999999994,0.06915739268680436,0.8989520421675745,0.6583306686417331,0.4399238954758445,0.5835,0.504,0.35813492063492064,49.6,12.5,0.34799999999999953
iv28,tsconv_bigg_seed3301,36.1,32.15,32.15,36.1,34.125,38.15,2.049999999999997,4.024999999999999,0.032081377151799643,0.9039999231197187,0.6934670852035435,0.4366002736061829,0.597,0.5315,0.35559736594543745,46.85,10.75,0.19069767441860438
iv28,p3300,36.1,35.05,35.05,36.1,35.575,38.95,2.8500000000000014,3.375,0.044600938967136176,0.9126925648396427,0.7575117212949168,0.506064841237553,0.527,0.531,0.4340866290018832,46.9,10.799999999999997,0.2638888888888891
iv28,p3301,36.1,34.849999999999994,34.849999999999994,36.1,35.474999999999994,39.1,3.0,3.625000000000007,0.046948356807511735,0.9096338385388031,0.7598185746098094,0.5186292265652982,0.5105,0.535,0.45794392523364486,46.5,10.399999999999999,0.2884615384615385
iv28,p3302,36.1,34.599999999999994,34.599999999999994,36.1,35.349999999999994,38.85,2.75,3.500000000000007,0.043035993740219096,0.9116962655516453,0.762990876017439,0.5300192845636269,0.51,0.539,0.45269016697588127,46.1,10.0,0.275
iv31,iv33,35.65,35.85,35.65,35.85,35.75,39.1,3.25,3.3500000000000014,0.05066250974279033,0.9369711679405575,0.7613573423640847,0.5298157807678973,0.499,0.5345,0.470533208606174,46.550000000000004,10.700000000000003,0.30373831775700927
